benchmark,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre.featuretime,vars.clauses.ratio,POSNEG.RATIO.CLAUSE.mean,POSNEG.RATIO.CLAUSE.coeff.variation,POSNEG.RATIO.CLAUSE.min,POSNEG.RATIO.CLAUSE.max,POSNEG.RATIO.CLAUSE.entropy,VCG.CLAUSE.mean,VCG.CLAUSE.coeff.variation,VCG.CLAUSE.min,VCG.CLAUSE.max,VCG.CLAUSE.entropy,UNARY,BINARY.,TRINARY.,Basic.featuretime,VCG.VAR.mean,VCG.VAR.coeff.variation,VCG.VAR.min,VCG.VAR.max,VCG.VAR.entropy,POSNEG.RATIO.VAR.mean,POSNEG.RATIO.VAR.stdev,POSNEG.RATIO.VAR.min,POSNEG.RATIO.VAR.max,POSNEG.RATIO.VAR.entropy,HORNY.VAR.mean,HORNY.VAR.coeff.variation,HORNY.VAR.min,HORNY.VAR.max,HORNY.VAR.entropy,horn.clauses.fraction,VG.mean,VG.coeff.variation,VG.min,VG.max,KLB.featuretime,CG.mean,CG.coeff.variation,CG.min,CG.max,CG.entropy,cluster.coeff.mean,cluster.coeff.coeff.variation,cluster.coeff.min,cluster.coeff.max,cluster.coeff.entropy,CG.featuretime
sat/mulhs064.cnf,75480,226055,43641,173398,0.729566234,0.30367709,0.84,0.251681104,0.351812722,0.817428696,0,1,1.106532104,0.000062988,0.238781873,0.000045828,0.001122797,0.894379566,0,0.33667055,0.918349693,0.03,0.000062988,0.964101598,0.000046137,0.002254928,1.481338816,0.0977214,0.062053786,0,0.866666667,1.528998685,0.000028767,1.519364711,0.000005767,0.000784323,1.413065126,0.529244859,0.00004671,1.161726276,0.000028835,0.001857,3,0.000148096,1.52282401,0.000034602,0.00288354,2.892611052,0.160282301,0.474720349,0.004007984,0.615384615,2.552957292,6.91
sat/ndhf_xits_09_UNSAT.cnf,1910,167931,1151,166431,0.659426586,0.009012744,1.2,0.006915779,0.479668299,0.573709957,0,1,0.693778678,0.003816084,1.045440919,0.001737619,0.023457863,0.514552049,0,0.017701029,0.900751663,0.02,0.003816084,1.165442074,0.000048068,0.013759456,4.320759652,0.299024313,0.291342814,0,0.950920245,2.427635886,0.002332367,0.933505823,0.000036051,0.006885736,4.386955848,0.900751663,0.00137261,0.949607032,0.000042059,0.004145862,0.05,-1,0,-1,0,-512,-1,0,-1,0,0,30.07
sat/ndhf_xits_17_UNKNOWN.cnf,3582,395999,2337,394633,0.532734275,0.003461444,2.7,0.005921958,0.436520565,0.553550027,0,1,0.559277496,0.001873909,1.447388123,0.000855798,0.02182285,0.34376242,0,0.013964874,0.944799345,0.04,0.001873909,1.137927686,0.000017738,0.007264978,3.946290352,0.243736552,0.313202411,0,0.905325444,2.402447346,0.001206861,0.870356725,0.000015204,0.003676834,3.856667725,0.944799345,0.000917896,1.051341998,0.000015204,0.003109218,0.16,0,0,0,0,-512,0,0,0,0,0,31.77
sat/newton.2.2.i.smt2-cvc4.cnf,196151,843395,116234,655645,0.687552695,0.286359234,3.66,0.177281913,0.369321268,0.807886985,0,1,1.330333025,0.000027705,0.921055409,0.000017207,0.00061944,1.155593476,0,0.244969458,0.841034401,0.07,0.000027705,3.312839291,0.000009151,0.020976291,2.729687823,0.132155931,0.179103753,0,0.891304348,2.379200906,0.000013495,3.502430457,0.000001525,0.011364382,2.369059516,0.561958072,0.000028834,2.392634676,0.000006101,0.014588687,21.25,-1,0,-1,0,-512,-1,0,-1,0,0,20.16
sat/newton.2.3.i.smt2-cvc4.cnf,302737,1309727,183706,1025825,0.647942909,0.276754807,5.72,0.179081227,0.37312228,0.812056516,0,1,1.328277264,0.000017621,0.980963417,0.000010887,0.000391931,1.146314273,0,0.247938001,0.847812249,0.11,0.000017621,3.466293854,0.000005849,0.01340872,2.678236748,0.145701838,0.186823442,0,0.892307692,2.351037284,0.00000872,3.620890535,0.000000975,0.007265372,2.3345388,0.573468184,0.000020043,2.442379109,0.000003899,0.009324202,52.96,-1,0,-1,0,-512,-1,0,-1,0,0,20.24
sat/newton.2.3.i.smt2-stp212.cnf,155599,643691,100153,558457,0.553612972,0.152624105,2.39,0.179338785,0.40276173,0.735702253,0,1,1.628357837,0.000034423,0.355825753,0.000019969,0.000429343,1.380339316,0,0.151195168,0.605185359,0.06,0.000034423,1.701866435,0.000005372,0.001364474,2.742316817,0.05530507,0.089353744,0,1,1.7477939,0.000015282,1.542692467,0.000001791,0.000927556,2.334743829,0.51136793,0.000020186,1.586442434,0.000005372,0.000977694,15.77,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/newton.3.3.i.smt2-stp212.cnf,155600,643681,100170,558514,0.553359289,0.152488568,2.38,0.17935092,0.402679554,0.735820676,0,1,1.627997833,0.000034412,0.354782964,0.000019966,0.00042927,1.38006097,0,0.151235242,0.604996473,0.06,0.000034412,1.701235611,0.000005371,0.001364335,2.738619864,0.055282652,0.089314981,0,1,1.744528886,0.000015282,1.541185128,0.00000179,0.00088628,2.334910713,0.511469721,0.000020172,1.586568643,0.000005371,0.000977594,15.8,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/newton.4.3.i.smt2-stp212.cnf,155600,643691,100164,558512,0.553452338,0.1525106,2.39,0.17934082,0.402760973,0.735706437,0,1,1.628174742,0.000034417,0.355666335,0.000019967,0.000429296,1.380187005,0,0.151203555,0.605209915,0.06,0.000034417,1.701782962,0.000005371,0.00136434,2.741618001,0.055326048,0.089334819,0,1,1.747942642,0.000015281,1.542576553,0.00000179,0.000923883,2.334579143,0.511405306,0.000020182,1.586867971,0.000005371,0.000977598,15.77,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
sat/newton.5.1.i.smt2-cvc4.cnf,95325,404967,54060,311548,0.763318535,0.299854276,1.71,0.173520613,0.361629388,0.788577585,0,1,1.324135741,0.000059569,0.844849028,0.000036996,0.001331853,1.155836267,0,0.22785895,0.829589662,0.03,0.000059569,2.652698999,0.000019259,0.010187836,2.790287671,0.113313149,0.166642089,0,0.900990099,2.41847306,0.000028318,2.863416406,0.00000321,0.00665387,2.374285236,0.542253521,0.000055139,1.936285766,0.000012839,0.005328232,4.63,-1,0,-1,0,-512,-1,0,-1,0,0,20.09
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,133566,667976,57316,370290,1.330344058,0.803926652,1.5,0.154786789,0.383049534,1.261421847,0,1,0.812473132,0.000045127,1.993280137,0.000034894,0.00109917,0.181384059,0,0.975840557,0.982619028,0.05,0.000045127,1.344726615,0.000005401,0.000602231,2.397279846,0.18441113,0.161573941,0,1,2.368447818,0.000033964,1.712114962,0.000005401,0.000567123,2.233478901,0.973245294,0.000221101,0.713853779,0.000005401,0.000996516,5.23,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,171676,870241,86089,567099,0.994168825,0.534548641,2.09,0.151805946,0.379494271,1.272352467,0,1,0.791920973,0.000029943,2.011730165,0.000023232,0.000731801,0.158299898,0,0.978679208,0.984313145,0.06,0.000029943,1.373640381,0.000003527,0.000393229,2.347052883,0.188191405,0.164826426,0,1,2.31959627,0.000022685,1.743003998,0.000003527,0.000370306,2.193773372,0.97642916,0.000149797,0.704618869,0.000003527,0.00065068,11.75,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
sat/par32-1-c.cnf,1315,5254,797,5088,0.649937265,0.032625786,0.01,0.156643082,0.465801887,0.420552484,0,1,0.909483978,0.004596147,0.175072392,0.00250941,0.007528231,0.762137353,0,0.087657233,0.254716981,0,0.004596147,2.012013688,0.001768868,0.062893082,1.541096203,0.026685931,0.090012406,0,0.333333333,0.305028171,0.002255905,1.980655053,0.000393082,0.031446541,1.52059081,0.508058176,0.001685763,1.431840702,0.000982704,0.017492138,0,0.038969715,0.534763813,0.000982704,0.07370283,3.963351148,0.234945657,0.412756806,0.076096153,0.607142857,3.37902512,6.44
sat/par32-3-c.cnf,1325,5294,802,5128,0.652119701,0.032371295,0.01,0.156396256,0.464118565,0.430375508,0,1,0.922244896,0.004570769,0.174450671,0.002493766,0.007481297,0.758524518,0,0.086973479,0.252730109,0,0.004570769,2.03354691,0.00175507,0.065522621,1.545041006,0.02651956,0.089755962,0,0.333333333,0.303663651,0.002227757,2.007389178,0.000390016,0.03276131,1.539897908,0.504680187,0.001676289,1.456948925,0.000975039,0.017940718,0,0.039668952,0.533672431,0.000975039,0.073712949,3.94306973,0.229352033,0.377918965,0.078229878,0.607142857,3.314478471,6.91
sat/partial-10-13-u.cnf,234064,1059777,113377,616982,1.064475158,0.71767896,3.65,0.183760628,0.395495118,0.998611076,0,1,1.388159976,0.000024138,0.497470709,0.00001764,0.000088201,1.020836331,0,0.624144627,0.865112759,0.08,0.000024138,0.4521453,0.000011346,0.000059969,2.561327615,0.268321362,0.160709181,0,0.764705882,2.848617743,0.000014276,0.461310385,0.000004862,0.00004052,2.234792644,0.747540447,0.000026277,0.457665055,0.000006483,0.000064832,20.18,0.000032886,0.565740442,0.000004862,0.000126422,3.398299285,0.158085602,0.597923628,0.027682843,0.607142857,3.173633976,10.71
sat/partial-10-15-s.cnf,261020,1211106,124771,708950,1.09199253,0.708309472,4.07,0.175994076,0.387783325,0.994382884,0,1,1.381263489,0.000021915,0.480246681,0.000016029,0.000080147,1.029223637,0,0.598655759,0.875405882,0.08,0.000021915,0.50669183,0.000009874,0.00005219,2.569773508,0.263735679,0.163380999,0,0.8,2.898024146,0.000012979,0.500922532,0.000004232,0.000033853,2.348842592,0.73931589,0.000023583,0.491838997,0.000005642,0.000056421,24.44,0.000031829,0.620257147,0.000004232,0.000117075,3.506634351,0.150719615,0.642713573,0.025817556,0.607142857,3.136765899,15.89
sat/partial-10-19-s.cnf,330796,1585788,168561,995671,0.96247056,0.592682724,5.5,0.169293873,0.386285886,0.975196832,0,1,1.373952998,0.000016391,0.474387688,0.000011865,0.000059326,1.04132299,0,0.570508732,0.875676805,0.11,0.000016391,0.584402888,0.00000703,0.000044191,2.594634456,0.261106256,0.164176579,0,0.833333333,2.837684037,0.000009539,0.56923844,0.000003013,0.000025109,2.329175021,0.726099284,0.000017752,0.540405997,0.000004017,0.000042183,44.6,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/partial-10-19-u.cnf,330372,1570953,168138,980858,0.964885987,0.601611038,5.44,0.171419308,0.387504601,0.978626237,0,1,1.376777852,0.000016419,0.478137344,0.000011895,0.000059475,1.039745351,0,0.577812487,0.873799266,0.11,0.000016419,0.564655126,0.000007137,0.00004282,2.587610703,0.261849203,0.163919619,0,0.826086957,2.847060019,0.000009569,0.552937304,0.000003059,0.000025488,2.317079018,0.728876147,0.000017809,0.525886944,0.000004078,0.000040781,44.35,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
sat/partial-5-11-u.cnf,164158,730719,76968,408968,1.13280844,0.786738816,2.45,0.188200544,0.398172817,1.006712094,0,1,1.387596237,0.000035368,0.5030003,0.000025985,0.000129924,1.007875884,0,0.642284971,0.863654369,0.04,0.000035368,0.421906966,0.000017116,0.000090472,2.526469104,0.27070871,0.160171103,0,0.733333333,2.884777931,0.000021098,0.435458734,0.000007336,0.000061129,2.22719537,0.755350052,0.000038445,0.448301727,0.000009781,0.000097807,9.33,0.000046289,0.544115165,0.000007336,0.000185834,3.361569989,0.163582461,0.57016509,0.029049897,0.607142857,3.148941659,6.16
sat/partial-5-15-u.cnf,217930,1002997,105677,590731,1.062227353,0.697891257,3.58,0.178891915,0.391000565,0.994631332,0,1,1.38414352,0.000025916,0.487649557,0.000018926,0.000094628,1.027367804,0,0.607122362,0.870817682,0.07,0.000025916,0.486560772,0.00001185,0.000062634,2.565139587,0.265172193,0.16240319,0,0.789473684,2.892483791,0.000015305,0.487518239,0.000005078,0.000040628,2.304668211,0.741447461,0.000028057,0.477202798,0.000006771,0.000067713,17.52,0.000036804,0.599414149,0.000005078,0.000147275,3.457933819,0.153180851,0.626276337,0.024555904,0.607142857,3.15827928,12
sat/partial-5-17-u.cnf,252004,1178557,128393,730398,0.962754979,0.61358191,4.32,0.175784983,0.391137728,0.982610993,0,1,1.38189109,0.000021498,0.486619017,0.000015577,0.000077886,1.036797245,0,0.59134335,0.869035786,0.08,0.000021498,0.525428925,0.000009584,0.000056134,2.571675889,0.263404868,0.162977799,0,0.80952381,2.839223153,0.00001253,0.521361069,0.000004107,0.000034228,2.272380601,0.733307046,0.00002341,0.497053628,0.000005476,0.000054765,25.92,0.000032077,0.634963183,0.000004107,0.000097207,3.499385907,0.148849673,0.64827613,0.030907668,0.607142857,3.170086528,17.58
sat/partial-5-19-u.cnf,262368,1247451,134276,782076,0.953945605,0.595050865,4.46,0.171691754,0.387914818,0.978000634,0,1,1.376956526,0.000020575,0.479178191,0.000014895,0.000074473,1.04007803,0,0.577996256,0.873040472,0.1,0.000020575,0.56418006,0.000008951,0.000053703,2.585820418,0.26168253,0.163743059,0,0.826086957,2.84711373,0.000011973,0.553501068,0.000003836,0.000031966,2.309388541,0.728507204,0.000022344,0.52503519,0.000005115,0.000051146,28.32,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/pb_400_02_lb_15.cnf,247418,1134514,192386,955517,0.28604992,0.18733,2.22,0.20134231,0.18144415,1.444440306,0,1,0.868120167,0.000012425,0.321978739,0.000010396,0.000119551,0.673529716,0,0.636457541,0.997394081,0.1,0.000012425,0.961311511,0.000005233,0.000172681,1.000518254,0.038690363,0.086434927,0,0.692307692,0.86662199,0.000009366,0.720192142,0.000005233,0.000090004,0.932758321,0.812385337,0.000011264,1.318076737,0.000005233,0.000191519,58.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
sat/podwr001_power.opt_false-unreach-call.i-cbmc-u2.cnf,105384,526258,67831,434318,0.553625923,0.21168821,4.45,0.156178192,0.511326256,0.547221789,0,1,1.837505508,0.000063763,0.779960464,0.000029485,0.000973006,1.618105115,0,0.115717055,0.560757325,0.05,0.000063763,6.861199131,0.000002302,0.036629843,2.054820833,0.275818809,0.26830687,0,1,1.985044698,0.000024715,9.674422547,0.000002302,0.018290745,2.098140367,0.463400089,0.000052875,4.022151406,0.000002302,0.015560027,7.33,-1,0,-1,0,-512,-1,0,-1,0,0,24.17
sat/q_query_3_L200_coli.sat.cnf,670867,3513333,146997,1504771,3.563814228,1.334795793,41.45,0.097687289,0.5184192,0.607891651,0,1,1.178485123,0.000023595,0.426672684,0.000013606,0.000129254,0.893034804,0,0.069405245,0.850349987,0.16,0.000023595,3.293820551,0.000000665,0.001068601,1.953638028,0.38768686,0.126591004,0,1,1.936641784,0.000008047,3.263409357,0,0.000801451,1.90412841,0.413195762,0.000017933,3.876895943,0.000001329,0.002117266,33.98,-1,0,-1,0,-512,-1,0,-1,0,0,20.17
sat/rbcl_xits_09_UNKNOWN.cnf,1430,79453,871,78593,0.641791045,0.01094245,0.44,0.011082412,0.448031856,0.561141548,0,1,0.659757126,0.004879752,0.991524685,0.002296211,0.030998852,0.541630782,0,0.026567252,0.901619737,0.01,0.004879752,1.084650196,0.00010179,0.016642704,4.037343625,0.262909599,0.290933658,0,0.918781726,2.335254622,0.003074962,0.849462182,0.000076343,0.008435866,4.166740362,0.901619737,0.002246222,0.920667144,0.000089066,0.006438232,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,23.96
sat/rbcl_xits_11_UNKNOWN.cnf,1740,104640,1091,103841,0.594867094,0.007694456,0.55,0.010506447,0.434900275,0.55171466,0,1,0.610213532,0.003899417,1.101974144,0.001833181,0.030247479,0.481047259,0,0.024826417,0.917990004,0.01,0.003899417,1.078779313,0.000067411,0.013530301,3.899827907,0.259072094,0.294141736,0,0.9,2.601480899,0.002501507,0.832332883,0.000057781,0.006885527,3.809097303,0.917990004,0.001956209,0.953674097,0.000057781,0.005816585,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.81
sat/rbcl_xits_13_UNKNOWN.cnf,2058,133055,1298,132150,0.585516179,0.006848278,0.69,0.009822172,0.425287678,0.541543568,0,1,0.565781229,0.003274551,1.197136953,0.001540832,0.030046225,0.432216709,0,0.023072266,0.929784336,0.02,0.003274551,1.057671783,0.000068104,0.011358305,3.861757031,0.246839895,0.310703302,0,0.881773399,2.432357951,0.002131187,0.800897757,0.00005297,0.005773742,3.695359933,0.929784336,0.001763265,0.963955354,0.000060537,0.005319712,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,29.07
sat/rpoc_xits_08_UNSAT.cnf,1278,74789,763,73888,0.674967235,0.012194132,0.51,0.01032644,0.498533817,0.576333951,0,1,0.761608852,0.005662692,0.973759386,0.002621232,0.031454784,0.578911889,0,0.025565721,0.890875379,0.01,0.005662692,1.139251571,0.000094738,0.018785188,4.125532939,0.291899795,0.278286251,0,0.930348259,2.65425362,0.00346928,0.90543768,0.000081204,0.009527934,3.960892009,0.890875379,0.002224861,0.894172986,0.000081204,0.006076765,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,21.22
sat/rpoc_xits_09_UNSAT.cnf,1430,87044,871,86161,0.641791045,0.010248256,0.57,0.010108982,0.488764908,0.576184222,0,1,0.739480425,0.004973747,1.039853435,0.002296211,0.030998852,0.54242439,0,0.02436137,0.901463539,0.01,0.004973747,1.13643245,0.000092849,0.016643261,4.085010381,0.267208996,0.290754452,0,0.920987654,2.361865776,0.003076957,0.893994607,0.000069637,0.008426086,4.193730132,0.901463539,0.002070031,0.914346417,0.000081243,0.005779877,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,25.36
sat/rpoc_xits_10_UNKNOWN.cnf,1584,100116,958,99290,0.653444676,0.008319065,0.64,0.009648504,0.481243048,0.574519669,0,1,0.712318692,0.00452463,1.100606635,0.002087683,0.03131524,0.508442233,0,0.023708329,0.910655655,0.01,0.00452463,1.109416149,0.000090644,0.014956189,4.091547185,0.273030103,0.290173849,0,0.911764706,2.502446322,0.002826992,0.859625573,0.000070501,0.007593917,3.888599333,0.910655655,0.001977989,0.90907078,0.000080572,0.005499043,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,24.77
sat/rpoc_xits_11_UNKNOWN.cnf,1740,114011,1091,113182,0.594867094,0.007324486,0.71,0.009639342,0.472965152,0.573991979,0,1,0.69484236,0.003973524,1.156320185,0.001833181,0.030247479,0.480986332,0,0.022874662,0.917866799,0.01,0.003973524,1.127588119,0.000061847,0.013509215,3.910355363,0.264278495,0.295169568,0,0.902676399,2.520880685,0.002502957,0.872289318,0.000053012,0.006847379,3.822408733,0.917866799,0.00181436,0.946769573,0.000053012,0.005248184,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,23.01
sat/rpoc_xits_14_UNKNOWN.cnf,2220,160694,1437,159558,0.544885177,0.007119668,0.94,0.009006129,0.45499257,0.567659887,0,1,0.638250255,0.003009802,1.301975471,0.001391788,0.029227557,0.412665318,0,0.0206696,0.934155605,0.01,0.003009802,1.116675741,0.000043871,0.010328533,3.750976084,0.246579973,0.31889194,0,0.876190476,2.356249661,0.001935837,0.846222433,0.000037604,0.005183068,3.666783705,0.934155605,0.001532923,0.984575236,0.000037604,0.004631545,0.07,-1,0,-1,0,-512,-1,0,-1,0,0,25.31
sat/safe-30-h29-unsat.cnf,130928,437794,6952,164704,17.833141542,1.658065378,6.86,0.042209054,0.374298737,0.936968488,0,1,2.123338946,0.000974176,1.220995113,0.000287687,0.008774453,2.200205389,0,0.384210462,0.641344473,0.02,0.000974176,1.823795026,0.0000425,0.009732611,5.17113282,0.37746374,0.28909238,0,0.90625,4.102512871,0.000760724,2.197048293,0.000018214,0.009052603,4.442805681,0.662157568,0.000675802,0.831574076,0.0000425,0.004480765,0.22,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,44822,232559,25595,181102,0.751201407,0.284132699,1.95,0.141329196,0.533125404,0.562270648,0,1,1.883558399,0.000164899,0.751162448,0.00007814,0.002578629,1.681166158,0,0.152720566,0.563997085,0.03,0.000164899,5.520108494,0.000038652,0.038464512,2.087782902,0.275473456,0.25735394,0,1,2.132582442,0.000075316,8.997206371,0.000005522,0.034047112,2.175697278,0.511755806,0.000134011,3.106016417,0.000027609,0.011181544,1.07,-1,0,-1,0,-512,-1,0,-1,0,0,20.15
sat/safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf,74047,396752,45478,319159,0.628193852,0.243117067,3.74,0.14249324,0.535747657,0.545025043,0,1,1.86712299,0.000094244,0.80382894,0.000043977,0.00147324,1.677157636,0,0.14292876,0.56247513,0.04,0.000094244,6.776492571,0.000021933,0.035480748,1.981412677,0.270146481,0.257670642,0,1,2.01044155,0.00004415,11.469166589,0.000003133,0.032309914,2.061550144,0.514740302,0.000080153,3.496801078,0.000015666,0.008923452,3.33,-1,0,-1,0,-512,-1,0,-1,0,0,27.09
sat/safe028_tso.oepc_true-unreach-call.i-cbmc-u2.cnf,49955,263629,28809,206776,0.734006734,0.274949704,2.61,0.13932468,0.537073186,0.561046125,0,1,1.911914636,0.000149347,0.775276627,0.000069423,0.002290951,1.714653455,0,0.154781019,0.560756567,0.03,0.000149347,6.235039938,0.000033853,0.044173405,2.088508752,0.276606769,0.258417938,0,1,2.134489089,0.00007048,10.414538501,0.000004836,0.0399321,2.175373976,0.517381127,0.000120774,3.250472562,0.000024181,0.011452006,1.35,-1,0,-1,0,-512,-1,0,-1,0,0,24.54
sat/safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,65203,310200,41044,251557,0.588612221,0.233120128,2.51,0.163159841,0.50101479,0.55268765,0,1,1.816202592,0.000105892,0.775024714,0.000048728,0.000974564,1.594209602,0,0.108512186,0.562902245,0.04,0.000105892,5.759089941,0.000003975,0.03865923,2.169381967,0.282836525,0.275321495,0,1,2.033334344,0.000036837,5.838228112,0.000003975,0.013221656,2.133347913,0.444010701,0.000087152,3.902611333,0.000003975,0.020321438,2.7,-1,0,-1,0,-512,-1,0,-1,0,0,20.85
sat/sat_prob_143.cnf,6811,23258,4280,19589,0.59135514,0.187298994,0.15,0.218489969,0.360294043,0.704585279,0,1,1.171980001,0.000724837,0.200447513,0.00046729,0.001401869,0.941290471,0,0.137270917,0.770534484,0,0.000724837,1.608739022,0.000408392,0.052325285,2.474039659,0.054005982,0.060123205,0,0.285714286,1.798170392,0.00031481,1.685292463,0.000051049,0.024605646,2.175755697,0.457859003,0.000367529,1.714717979,0.000255245,0.027056001,0.05,0.003733703,2.162114491,0.000357343,0.050079126,3.815851188,0.297078876,0.417241976,0.014354067,0.561904762,3.556685635,15.23
sat/sat_prob_23.cnf,95968,362236,42870,231491,1.238581759,0.564795176,1.47,0.185190785,0.368837564,0.615811409,0,1,1.425432354,0.000080485,0.311267737,0.000046653,0.000303242,1.249567367,0,0.089394404,0.664341162,0.04,0.000080485,1.918396794,0.000030239,0.012047985,2.78522909,0.071011163,0.090568657,0,0.968253968,2.181209418,0.000031031,1.23944986,0,0.003058434,2.442588223,0.431036196,0.000047039,1.931631779,0.000017279,0.00753377,2.91,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
sat/sat_prob_3.cnf,4498,16324,2858,14014,0.573827852,0.164835165,0.11,0.203938918,0.379595574,0.603252026,0,1,1.178485214,0.00110776,0.206501095,0.00069979,0.002449265,0.946764226,0,0.10475239,0.759597545,0,0.00110776,0.749659999,0.0004995,0.012772941,2.5472181,0.055870799,0.054153469,0,0.851851852,1.881330423,0.000492834,0.929657442,0,0.00613672,2.252626901,0.46746111,0.000577649,0.870436849,0.000285429,0.007492507,0.03,0.002273084,1.05528269,0.000285429,0.023191095,3.90144295,0.290305483,0.374339696,0.030555556,0.549531,3.669950597,0.95
sat/sat_prob_63.cnf,6830,25702,4838,23542,0.411740389,0.091750913,0.16,0.205505055,0.401135559,0.564356275,0,1,1.121801113,0.000665747,0.174437267,0.000413394,0.001033485,0.842427045,0,0.068091071,0.714722623,0,0.000665747,0.700176836,0.000339818,0.005989296,2.604648429,0.047840339,0.048229388,0,0.272727273,1.74049251,0.000284513,0.770865111,0.000084955,0.002633591,2.2532561,0.437685838,0.000301661,0.525848092,0.000169909,0.002293773,0.05,0.001341284,0.710516515,0.000297341,0.007093705,4.039804442,0.293458858,0.290625549,0.054326923,0.573529412,3.445844271,1.12
sat/sat_prob_83.cnf,2672,9242,1769,8040,0.510457886,0.149502488,0.05,0.220024876,0.410663826,0.434794938,0,1,1.052447599,0.001911373,0.180072717,0.001130582,0.006218202,0.866723545,0,0.030348259,0.61181592,0,0.001911373,0.77685985,0.000248756,0.059825871,2.277619535,0.024506588,0.063651272,0,1,1.026587209,0.000808001,0.413879059,0.000124378,0.003606965,2.032996971,0.426616915,0.000882529,1.605580413,0.000248756,0.059328358,0,0.002693869,0.842763727,0.000746269,0.068159204,3.053083135,0.357826206,0.221860659,0.006699802,0.822222222,3.278296051,0.23
sat/schup-l2s-bc56s-1-k391.cnf,561371,1778987,151801,813247,2.698071818,1.187511297,7.6,0.186660387,0.414049651,0.74877425,0,1,1.33208731,0.000022003,1.139599073,0.000013175,0.002443989,1.151923156,0,0.201917745,0.834505384,0.08,0.000022003,1.194058886,0.000007378,0.000328314,2.92527899,0.179758697,0.181757967,0,0.886363636,2.52831611,0.000010266,1.246768918,0.00000123,0.000164772,2.474672281,0.550856013,0.000038375,1.254251439,0.000006148,0.000558256,36.23,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
sat/servers_slapd_a_vc149923.cnf,106856,322046,48795,220341,1.189896506,0.461580006,1.18,0.221452204,0.394981415,0.633888894,0,1,0.860158804,0.000061635,0.126777603,0.000040988,0.00010247,0.511518194,0,0.067481767,0.926559288,0.01,0.000061635,0.489430762,0.000036307,0.000599071,1.834476679,0.080019003,0.035235035,0,0.272727273,1.73219464,0.000021762,0.615049665,0.000009077,0.000313151,1.692007187,0.36755302,0.000034603,0.445971963,0.000018154,0.000449304,3.76,0.000097051,0.483925969,0.000031769,0.000494688,3.306335693,0.262704034,0.288547469,0.046530612,0.543859649,3.228094275,3.64
sat/sin2.c.2.smt2-cvc4.cnf,196412,789256,84349,554988,1.328563468,0.422113631,4.56,0.151983466,0.33622609,0.778509965,0,1,1.43630551,0.000041077,0.74771453,0.000023711,0.001327817,1.287173754,0,0.133774064,0.667327942,0.06,0.000041077,3.978785886,0.000010811,0.011510159,2.597142015,0.082042599,0.115277417,0,0.945945946,2.171275485,0.000016964,3.576272018,0.000001802,0.005445163,1.781282308,0.474821077,0.000031301,3.039999152,0.000009009,0.005738863,11.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
sat/sin2.c.20.smt2-cvc4.cnf,1962963,7954731,867927,5647374,1.26166832,0.408571665,45.24,0.153686829,0.338990746,0.789078154,0,1,1.431191103,0.000003997,0.896910938,0.000002304,0.000129043,1.278165917,0,0.139179378,0.679908928,0.62,0.000003997,4.458434481,0.000001062,0.007512872,2.525816467,0.096337825,0.127390745,0,0.949860724,2.133483983,0.000001697,4.202486498,0.000000177,0.003843379,1.791711022,0.491288163,0.000003957,3.127886982,0.000000885,0.0055617,1181.19,-1,0,-1,0,-512,-1,0,-1,0,0,20.25
sat/slp-synthesis-aes-top21.cnf,51138,162526,18664,95209,1.739927132,0.707044502,0.54,0.196031888,0.394384718,0.6702074,0,1,1.275211078,0.00018056,0.540652065,0.000107158,0.002250321,1.155471868,0,0.158157317,0.833083007,0.01,0.00018056,1.847946315,0.000063019,0.004474367,2.174467098,0.156825073,0.180145124,0,0.892473118,2.123339168,0.000070047,1.730448685,0.000010503,0.001564978,1.989065461,0.423646924,0.000197344,1.550851573,0.000063019,0.003676123,0.56,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
